"","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR","1:Fo'","1:ETR-F.","1:qP","1:qN","1:qL","1:NPQ","1:Y (NO)","1:Y (NPQ)","1:Fo","1:Fm","1:Fv/Fm","date","id","treatment","RLC_start","RLC_end","RLC","Respirometry","wet_weight_g","whole_anemone","Fv_Fm","note"
"750","24-05-26",16:41:21,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","24-05-26",16:44:47,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","24-05-26",16:44:47,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 15.764 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","24-05-26",16:44:47,"REG2",NA,"#1: alpha: 0.074, ETRm: 29.065, Ik: 393.132   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","24-05-26",16:44:48,"FO",610,"133",225,0,0.409,0,0,0.84,0,0,0,0,0,0,133,225,0.409,"26Apr2024","PP(A)_3","PP_A_0.01_mgL",610,622,"complete","complete",1.25,"yes",0.409,"healthy"
"755","24-05-26",16:45:08,"F",611,"204",308,25,0.338,3.5,189,0.84,0.874,-0.293,0.81,-0.269,0.907,-0.245,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","24-05-26",16:45:28,"F",612,"227",326,45,0.304,5.7,199,0.84,0.78,-0.38,0.684,-0.31,1.009,-0.313,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","24-05-26",16:45:48,"F",613,"210",294,66,0.286,7.9,176,0.84,0.712,-0.283,0.597,-0.235,0.933,-0.219,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","24-05-26",16:46:08,"F",614,"196",262,91,0.252,9.6,155,0.84,0.617,-0.163,0.488,-0.141,0.871,-0.123,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","24-05-26",16:46:28,"F",615,"159",200,126,0.205,10.8,127,0.84,0.562,0.207,0.449,0.125,0.707,0.088,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","24-05-26",16:46:48,"F",616,"160",198,192,0.192,15.5,130,0.84,0.559,0.261,0.454,0.136,0.711,0.097,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","24-05-26",16:47:08,"F",617,"178",210,288,0.152,18.4,144,0.84,0.485,0.283,0.392,0.071,0.791,0.057,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","24-05-26",16:47:28,"F",618,"218",243,424,0.103,18.3,152,0.84,0.275,0.011,0.192,-0.074,0.969,-0.072,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","24-05-26",16:47:48,"F",619,"176",194,634,0.093,24.8,129,0.84,0.277,0.293,0.203,0.16,0.782,0.125,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","24-05-26",16:48:08,"F",620,"178",190,828,0.063,21.9,118,0.84,0.167,0.217,0.111,0.184,0.791,0.146,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","24-05-26",16:48:28,"F",621,"152",162,1159,0.062,30.2,111,0.84,0.196,0.446,0.143,0.389,0.676,0.262,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","24-05-26",16:48:48,"F",622,"150",159,1511,0.057,36.2,112,0.84,0.191,0.489,0.143,0.415,0.667,0.276,133,225,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","24-05-26",16:48:57,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","24-05-26",17:03:23,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","24-05-26",17:03:23,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.012, ETRmPot: 17.226 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","24-05-26",17:03:23,"REG2",NA,"#1: alpha: 0.078, ETRm: 38.125, Ik: 486.820   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","24-05-26",17:03:24,"FO",623,"102",235,0,0.566,0,0,0.84,0,0,0,0,0,0,102,235,0.566,"26Apr2024","PP(A)_4","PP_A_0.01_mgL",623,635,"complete","complete",1.1,"yes",0.566,"bleached"
"772","24-05-26",17:03:44,"F",624,"133",222,25,0.401,4.2,116,0.84,0.84,0.203,0.733,0.059,0.566,0.033,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","24-05-26",17:04:04,"F",625,"124",196,45,0.367,6.9,95,0.84,0.713,0.241,0.546,0.199,0.528,0.105,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","24-05-26",17:04:24,"F",626,"99",151,66,0.344,9.5,77,0.84,0.703,0.444,0.547,0.556,0.421,0.235,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","24-05-26",17:04:44,"F",627,"94",136,91,0.309,11.8,76,0.84,0.7,0.549,0.566,0.728,0.4,0.291,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","24-05-26",17:05:04,"F",628,"96",131,127,0.267,14.2,78,0.84,0.66,0.602,0.536,0.794,0.409,0.324,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","24-05-26",17:05:24,"F",629,"106",132,192,0.197,15.9,82,0.84,0.52,0.624,0.402,0.78,0.451,0.352,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","24-05-26",17:05:44,"F",630,"100",121,288,0.174,21,75,0.84,0.457,0.654,0.343,0.942,0.426,0.4,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","24-05-26",17:06:04,"F",631,"94",109,424,0.138,24.6,70,0.84,0.385,0.707,0.287,1.156,0.4,0.462,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","24-05-26",17:06:24,"F",632,"96",108,634,0.111,29.6,70,0.84,0.316,0.714,0.23,1.176,0.409,0.48,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","24-05-26",17:06:44,"F",633,"92",100,829,0.08,27.9,59,0.84,0.195,0.692,0.125,1.35,0.391,0.529,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","24-05-26",17:07:04,"F",634,"85",91,1160,0.066,32.2,55,0.84,0.167,0.729,0.108,1.582,0.362,0.572,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","24-05-26",17:07:24,"F",635,"81",88,1513,0.08,50.8,54,0.84,0.206,0.744,0.137,1.67,0.345,0.575,102,235,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","24-05-26",17:07:32,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","24-05-26",17:09:43,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","24-05-26",17:09:43,"REG1",NA,"#1: alpha: 0.074, ETRm: 25.872, Ik: 351.493   ( beta: 1.192, ETRmPot: 1173.842 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","24-05-26",17:09:43,"REG2",NA,"#1: alpha: 0.060, ETRm: 25.637, Ik: 425.754   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","24-05-26",17:09:45,"FO",636,"74",109,0,0.321,0,0,0.84,0,0,0,0,0,0,74,109,0.321,"26Apr2024","PP(A)_5","PP_A_0.01_mgL",636,648,"complete","complete",1.7,"yes",0.321,"juicy one"
"789","24-05-26",17:10:05,"F",637,"77",97,25,0.206,2.2,66,0.84,0.645,0.114,0.553,0.124,0.706,0.088,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","24-05-26",17:10:25,"F",638,"80",99,45,0.192,3.6,71,0.84,0.679,0.2,0.603,0.101,0.734,0.074,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","24-05-26",17:10:45,"F",639,"78",96,66,0.188,5.2,67,0.84,0.621,0.171,0.533,0.135,0.716,0.096,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","24-05-26",17:11:05,"F",640,"72",85,91,0.153,5.8,59,0.84,0.5,0.257,0.41,0.282,0.661,0.186,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","24-05-26",17:11:25,"F",641,"66",79,127,0.165,8.8,58,0.84,0.619,0.4,0.544,0.38,0.606,0.229,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","24-05-26",17:11:45,"F",642,"64",75,192,0.147,11.9,57,0.84,0.611,0.486,0.544,0.453,0.587,0.266,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","24-05-26",17:12:05,"F",643,"67",75,288,0.107,12.9,55,0.84,0.4,0.429,0.328,0.453,0.615,0.278,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","24-05-26",17:12:25,"F",644,"71",78,424,0.09,16,60,0.84,0.389,0.486,0.329,0.397,0.651,0.259,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","24-05-26",17:12:44,"F",645,"73",80,634,0.088,23.4,59,0.84,0.333,0.4,0.269,0.363,0.67,0.242,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","24-05-26",17:13:04,"F",646,"68",75,828,0.093,32.3,56,0.84,0.368,0.457,0.303,0.453,0.624,0.283,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","24-05-26",17:13:24,"F",647,"66",70,1159,0.057,27.7,54,0.84,0.25,0.543,0.205,0.557,0.606,0.337,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","24-05-26",17:13:44,"F",648,"67",69,1511,0.029,18.4,55,0.84,0.143,0.6,0.117,0.58,0.615,0.356,74,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","24-05-26",17:13:53,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","24-05-26",17:15:44,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","24-05-26",17:15:44,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 44.478 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","24-05-26",17:15:44,"REG2",NA,"#1: alpha: 0.147, ETRm: 50.401, Ik: 343.164   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","24-05-26",17:15:46,"FO",649,"40",117,0,0.658,0,0,0.84,0,0,0,0,0,0,40,117,0.658,"26Apr2024","PP(A)_6","PP_A_0.1_mgL",649,661,"complete","complete",1.1,"yes",0.658,"healthy"
"806","24-05-26",17:16:05,"F",650,"58",118,25,0.508,5.3,47,0.84,0.845,0.078,0.685,-0.008,0.496,-0.004,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","24-05-26",17:16:25,"F",651,"59",108,45,0.454,8.6,43,0.84,0.754,0.156,0.55,0.083,0.504,0.042,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","24-05-26",17:16:45,"F",652,"58",102,66,0.431,11.9,41,0.84,0.721,0.208,0.51,0.147,0.496,0.073,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","24-05-26",17:17:05,"F",653,"57",95,91,0.4,15.3,38,0.84,0.667,0.26,0.445,0.232,0.487,0.113,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","24-05-26",17:17:25,"F",654,"54",88,127,0.386,20.6,36,0.84,0.654,0.325,0.436,0.33,0.462,0.152,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","24-05-26",17:17:45,"F",655,"56",80,192,0.3,24.2,32,0.84,0.5,0.377,0.286,0.463,0.479,0.221,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","24-05-26",17:18:05,"F",656,"56",77,288,0.273,33,30,0.84,0.447,0.39,0.239,0.519,0.479,0.248,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","24-05-26",17:18:25,"F",657,"57",74,424,0.23,41,28,0.84,0.37,0.403,0.182,0.581,0.487,0.283,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","24-05-26",17:18:45,"F",658,"53",64,634,0.172,45.8,25,0.84,0.282,0.494,0.133,0.828,0.453,0.375,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","24-05-26",17:19:05,"F",659,"49",57,829,0.14,48.7,24,0.84,0.242,0.571,0.119,1.053,0.419,0.441,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","24-05-26",17:19:25,"F",660,"53",59,1159,0.102,49.7,19,0.84,0.15,0.481,0.054,0.983,0.453,0.445,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","24-05-26",17:19:45,"F",661,"53",58,1512,0.086,54.6,23,0.84,0.143,0.545,0.062,1.017,0.453,0.461,40,117,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","24-05-26",17:19:54,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","24-05-26",17:21:50,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","24-05-26",17:21:50,"REG1",NA,"#1: alpha: 0.120, ETRm: 29.438, Ik: 245.721   ( beta: 0.551, ETRmPot: 407.104 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","24-05-26",17:21:50,"REG2",NA,"#1: alpha: 0.105, ETRm: 29.471, Ik: 281.811   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","24-05-26",17:21:52,"FO",662,"49",100,0,0.51,0,0,0.84,0,0,0,0,0,0,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","24-05-26",17:22:12,"F",663,"66",104,25,0.365,3.8,56,0.84,0.792,0.059,0.672,-0.038,0.66,-0.025,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","24-05-26",17:22:32,"F",664,"65",96,45,0.323,6.1,53,0.84,0.721,0.157,0.588,0.042,0.65,0.027,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","24-05-26",17:22:52,"F",665,"59",84,66,0.298,8.3,44,0.84,0.625,0.216,0.466,0.19,0.59,0.112,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","24-05-26",17:23:12,"F",666,"59",81,91,0.272,10.4,46,0.84,0.629,0.314,0.49,0.235,0.59,0.138,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","24-05-26",17:23:32,"F",667,"58",77,126,0.247,13.1,46,0.84,0.613,0.392,0.486,0.299,0.58,0.173,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","24-05-26",17:23:52,"F",668,"62",77,192,0.195,15.7,47,0.84,0.5,0.412,0.379,0.299,0.62,0.185,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","24-05-26",17:24:12,"F",669,"60",73,288,0.178,21.5,42,0.84,0.419,0.392,0.293,0.37,0.6,0.222,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","24-05-26",17:24:32,"F",670,"54",63,424,0.143,25.5,35,0.84,0.321,0.451,0.208,0.587,0.54,0.317,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","24-05-26",17:24:52,"F",671,"50",57,634,0.123,32.8,32,0.84,0.28,0.51,0.179,0.754,0.5,0.377,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","24-05-26",17:25:12,"F",672,"47",51,828,0.078,27.1,28,0.84,0.174,0.549,0.104,0.961,0.47,0.452,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","24-05-26",17:25:32,"F",673,"42",45,1159,0,0,24,0.84,0,0,0,0,0,0,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","24-05-26",17:25:52,"F",674,"39",44,1511,0,0,23,0.84,0,0,0,0,0,0,49,100,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","24-05-26",17:26:00,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","24-05-26",17:26:32,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","24-05-26",17:26:32,"REG1",NA,"#1: Error: Not enough measures for calculating regression data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","24-05-26",17:26:32,"REG2",NA,"#1: Error: Not enough measures for calculating regression data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","24-05-26",17:26:33,"FO",675,"31",66,0,0.53,0,0,0.84,0,0,0,0,0,0,31,66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","24-05-26",17:26:53,"F",676,"40",71,25,0.437,4.6,35,0.84,0.861,-0.029,0.753,-0.07,0.606,-0.043,31,66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","24-05-26",17:27:13,"F",677,"40",64,45,0.375,7.1,29,0.84,0.686,0,0.497,0.031,0.606,0.019,31,66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","24-05-26",17:27:33,"F",678,"27",47,66,0,0,19,0.84,0,0,0,0,0,0,31,66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","24-05-26",17:27:53,"F",679,"22",36,91,0,0,15,0.84,0,0,0,0,0,0,31,66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","24-05-26",17:28:11,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","24-05-26",17:42:21,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","24-05-26",17:42:21,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 27.785 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","24-05-26",17:42:21,"REG2",NA,"#1: alpha: 0.072, ETRm: 38.085, Ik: 527.288   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","24-05-26",17:42:22,"FO",680,"115",198,0,0.419,0,0,0.84,0,0,0,0,0,0,115,198,0.419,"26Apr2024","PP(A)_7","PP_A_0.1_mgL",680,692,"complete","complete",1.28,"yes",0.419,"healthy"
"849","24-05-26",17:42:42,"F",681,"127",184,25,0.31,3.3,109,0.84,0.76,0.096,0.652,0.076,0.641,0.049,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","24-05-26",17:43:02,"F",682,"120",165,45,0.273,5.2,100,0.84,0.692,0.217,0.577,0.2,0.606,0.121,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","24-05-26",17:43:22,"F",683,"115",154,66,0.253,7,98,0.84,0.696,0.325,0.593,0.286,0.581,0.166,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","24-05-26",17:43:42,"F",684,"115",152,91,0.243,9.3,97,0.84,0.673,0.337,0.568,0.303,0.581,0.176,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","24-05-26",17:44:02,"F",685,"113",144,126,0.215,11.4,93,0.84,0.608,0.386,0.5,0.375,0.571,0.214,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","24-05-26",17:44:22,"F",686,"111",136,192,0.184,14.8,89,0.84,0.532,0.434,0.427,0.456,0.561,0.255,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","24-05-26",17:44:42,"F",687,"110",131,288,0.16,19.4,84,0.84,0.447,0.434,0.341,0.511,0.556,0.284,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","24-05-26",17:45:02,"F",688,"116",133,424,0.128,22.8,84,0.84,0.347,0.41,0.251,0.489,0.586,0.286,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","24-05-26",17:45:22,"F",689,"124",139,634,0.108,28.8,89,0.84,0.3,0.398,0.215,0.424,0.626,0.266,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","24-05-26",17:45:42,"F",690,"117",130,828,0.1,34.8,80,0.84,0.26,0.398,0.178,0.523,0.591,0.309,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","24-05-26",17:46:02,"F",691,"122",132,1159,0.076,37,85,0.84,0.213,0.434,0.148,0.5,0.616,0.308,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","24-05-26",17:46:22,"F",692,"134",143,1511,0.063,40,90,0.84,0.17,0.361,0.114,0.385,0.677,0.26,115,198,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","24-05-26",17:46:31,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","24-05-26",17:49:06,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","24-05-26",17:49:06,"REG1",NA,"#1: alpha: 0.123, ETRm: 16.108, Ik: 131.441   ( beta: 0.001, ETRmPot: 16.811 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","24-05-26",17:49:06,"REG2",NA,"#1: alpha: 0.099, ETRm: 15.689, Ik: 158.375   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","24-05-26",17:49:08,"FO",693,"274",692,0,0.604,0,0,0.84,0,0,0,0,0,0,274,692,0.604,"26Apr2024","PP(A)_8","PP_A_0.1_mgL",693,705,"complete","complete",1.15,"yes",0.604,"heallthy"
"866","24-05-26",17:49:28,"F",694,"475",671,25,0.292,3.1,337,0.84,0.587,0.201,0.416,0.031,0.686,0.022,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","24-05-26",17:49:48,"F",695,"456",610,45,0.252,4.8,318,0.84,0.527,0.301,0.368,0.134,0.659,0.089,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","24-05-26",17:50:08,"F",696,"421",552,66,0.237,6.6,291,0.84,0.502,0.376,0.347,0.254,0.608,0.155,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","24-05-26",17:50:28,"F",697,"401",515,91,0.221,8.4,275,0.84,0.475,0.426,0.326,0.344,0.579,0.2,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","24-05-26",17:50:48,"F",698,"388",480,127,0.192,10.2,259,0.84,0.416,0.471,0.278,0.442,0.561,0.247,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","24-05-26",17:51:08,"F",699,"406",480,192,0.154,12.4,261,0.84,0.338,0.476,0.217,0.442,0.587,0.259,274,692,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
